MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEST,CRS_ELAPSED_TIME,DISTANCE,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,DEP_DELAY
11,1,5,28,1.1671428127241346,1.3547741982392012,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-1.4856009013394829,-0.9058215058950403,0
11,1,5,55,1.2340639148208763,1.2952237209452926,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,31,-0.34694712221464974,-0.20252696269207043,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,55,1.2926198791555255,1.2952237209452926,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,40,1.250794190345062,1.331178726103879,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,64,-0.38040767326302066,-0.29690885123335964,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,6,-1.2587471382827573,-1.1272447516144635,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,36,-0.5226150152185971,-0.5946612377029029,0.6280521550363991,0.0934420796791186,0.003901995637356006,15,1.9074309893415826,2.0467067367911036,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,28,1.2591593281071545,1.3547741982392012,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,36,-0.49751960193231887,-0.5946612377029029,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,23,0.2302473833697487,0.16601184018343976,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,16,0.38081986308741783,0.4008429676254569,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,51,-0.27166088235581515,-0.21938087136015777,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,1
11,1,5,28,1.2591593281071545,1.3547741982392012,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,37,-1.1500003473755518,-1.1002784977455236,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,-0.11267309532900317,-0.2995970216941449,0
11,1,5,26,-0.5811709795532461,-0.4957849735167904,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,30,-0.4138682243113916,-0.36544807981691485,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,31,-0.3720425355009279,-0.20252696269207043,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,33,-0.30512143340418607,-0.09803272894992882,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,12,-0.7484737347951008,-0.8182564260328619,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,30,-0.46405905088394794,-0.36544807981691485,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,3,-0.556075566266968,-0.5665713899227574,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,47,-0.957602178847419,-0.9463461319103257,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,56,1.4599226343973801,1.4794931223830476,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,20,-0.32185170892837156,-0.2249988409161869,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,58,0.0713097658899868,0.36938233811169385,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,52,1.1169519861515782,1.3221899748142323,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,57,1.3595409812522674,1.4603920258925487,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,64,-0.43896363759766976,-0.29690885123335964,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,47,-1.016158143182068,-0.9463461319103257,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,50,-1.1834608984239228,-1.129491939436875,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,1
11,1,5,59,0.7990767511920543,0.8098311513043768,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,31,-0.2632957445937224,-0.20252696269207043,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,20,-0.430598499835577,-0.2249988409161869,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,17,0.11313545470045046,0.13679839849208836,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,52,1.2591593281071545,1.3221899748142323,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,28,1.2842547413934329,1.3547741982392012,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,1,-0.6648223571741735,-0.5721893594787865,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,28,1.2089685015345981,1.3547741982392012,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,4,-1.275477413806943,-1.2160086705997235,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,1
11,1,5,7,-1.1834608984239228,-1.0879189647222596,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,1
11,1,5,55,1.309350154679711,1.2952237209452926,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,10,-0.7066480459846372,-0.7115150044683086,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,33,-0.17964436697279512,-0.09803272894992882,1.028201492340359,0.0934420796791186,-0.29281707999224516,15,1.4217413257324345,2.1328175857335454,-0.24364675579581452,3,1.5770842043762026,-1.1483112995753986,1
11,1,5,22,-1.1834608984239228,-1.1699413202402846,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,1.5770842043762026,-1.1483112995753986,0
11,1,5,7,-1.0914443830409029,-1.0879189647222596,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,1.5770842043762026,-1.1483112995753986,1
11,1,5,26,-0.6062663928395244,-0.4957849735167904,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,1
11,1,5,58,0.05457949036580134,0.36938233811169385,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,2,0.12150059246254319,0.28286560694884544,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,27,0.9580143686718163,1.0997183803954793,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,1
11,1,5,54,-0.7066480459846372,-0.619380303749431,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,28,1.242429052582969,1.3547741982392012,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,57,1.3762712567764528,1.4603920258925487,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,30,-0.4138682243113916,-0.36544807981691485,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,18,-0.8237599746539354,-0.8542114311914482,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,2,0.23861252113184142,0.28286560694884544,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,1
11,1,5,56,1.434827221111102,1.4794931223830476,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,46,-1.275477413806943,-1.1193795942360225,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,61,-0.34694712221464974,-0.25645947042995,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,56,1.4180969455869166,1.4794931223830476,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,37,-1.2001911739481084,-1.1002784977455236,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,55,1.2926198791555255,1.2952237209452926,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,56,1.3511758434901746,1.4794931223830476,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,13,-0.9492370410853264,-0.8834248728827996,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,36,-0.49751960193231887,-0.5946612377029029,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,50,-1.1918260361860156,-1.129491939436875,1.2949677172096656,0.0023993111407520805,-0.5047592768705318,16,2.0693275438779652,2.30503928361843,-0.17445551061976358,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,20,-0.3134865711662788,-0.2249988409161869,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,7,-1.1750957606618302,-1.0879189647222596,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-0.11267309532900317,-1.2695561964155777,0
11,1,5,21,3.6348584525414904,4.172747727543407,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,39,-0.38040767326302066,-0.27106619127562565,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,28,1.2591593281071545,1.3547741982392012,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,28,1.125317123913671,1.3547741982392012,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,1
11,1,5,27,0.9831097819580945,1.0997183803954793,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,9,-1.1667306228997374,-1.219379452333341,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,1
11,1,5,11,-0.9826975921336972,-0.9485933197327374,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,4,-1.2001911739481084,-1.2160086705997235,1.5617339420789722,0.0023993111407520805,-0.674313034373161,15,1.4217413257324345,2.3911501325608717,-0.07066864285568106,3,-1.591210732571058,-1.1483112995753986,0
11,1,5,56,1.401366670062731,1.4794931223830476,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-1.591210732571058,-1.1483112995753986,0
11,1,5,56,1.309350154679711,1.4794931223830476,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-1.591210732571058,-1.1483112995753986,0
11,1,5,2,0.10477031693835773,0.28286560694884544,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-1.591210732571058,-1.1483112995753986,0
11,1,5,28,1.1922382260104127,1.3547741982392012,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-1.591210732571058,-1.1483112995753986,0
11,1,5,30,-0.42223336207348433,-0.36544807981691485,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,32,-0.32185170892837156,-0.26994259736441983,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,31,-0.3553122599767425,-0.20252696269207043,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,59,0.7154253735711271,0.8098311513043768,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,8,1.2591593281071545,1.343538259127143,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,1
11,1,5,4,-1.300572827093221,-1.2160086705997235,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,56,1.3846363945385456,1.4794931223830476,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,56,1.4180969455869166,1.4794931223830476,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,28,1.2926198791555255,1.3547741982392012,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,12,-0.7568388725571935,-0.8182564260328619,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,55,1.309350154679711,1.2952237209452926,1.6951170545136256,-0.08864345739761445,-0.8014783525001329,15,1.2598447711960519,2.2189284346759877,-0.07066864285568106,2,-0.21828292656057852,-1.3908010932557566,0
11,1,5,15,-1.1834608984239228,-1.186795228908372,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-0.21828292656057852,-1.3908010932557566,1
11,1,5,28,1.2340639148208763,1.3547741982392012,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-0.21828292656057852,-1.3908010932557566,0
11,1,5,28,1.1336822616757636,1.3547741982392012,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-0.21828292656057852,-1.3908010932557566,0
11,1,5,1,-0.6648223571741735,-0.5721893594787865,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-0.21828292656057852,-1.3908010932557566,0
11,1,5,58,0.06294462812789407,0.36938233811169385,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-0.21828292656057852,-1.3908010932557566,0
11,1,5,63,-1.2922076893311283,-1.1912896045531953,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,1
11,1,5,11,-0.9826975921336972,-0.9485933197327374,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,0
11,1,5,6,-1.2252865872343865,-1.1272447516144635,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,0
11,1,5,20,-0.3134865711662788,-0.2249988409161869,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,1
11,1,5,28,1.2006033637725055,1.3547741982392012,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,0
11,1,5,31,-0.338581984452557,-0.20252696269207043,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,0
11,1,5,4,-1.2252865872343865,-1.2160086705997235,1.9618832793829322,0.0023993111407520805,-0.8438667918757903,16,1.4217413257324345,1.788374189963777,-0.03607302026766174,3,-1.1687714076447566,-0.5420868153745031,0
